id;name;geoid;geoname;value;datetime
1293;Demanda real;;;26625.86111111111;2021-03-20T00:00:00+01:00
1293;Demanda real;;;25041.79861111111;2021-03-21T00:00:00+01:00
1293;Demanda real;;;29270.430555555555;2021-03-22T00:00:00+01:00
1293;Demanda real;;;29467.590277777777;2021-03-23T00:00:00+01:00
1293;Demanda real;;;29165.79861111111;2021-03-24T00:00:00+01:00
1293;Demanda real;;;28788.04861111111;2021-03-25T00:00:00+01:00
1293;Demanda real;;;28506.381944444445;2021-03-26T00:00:00+01:00
1293;Demanda real;;;25722.666666666668;2021-03-27T00:00:00+01:00
1293;Demanda real;;;23647.210144927536;2021-03-28T00:00:00+01:00
1293;Demanda real;;;27517.131944444445;2021-03-29T00:00:00+02:00
1293;Demanda real;;;27670.92361111111;2021-03-30T00:00:00+02:00
1293;Demanda real;;;27067.86111111111;2021-03-31T00:00:00+02:00
1293;Demanda real;;;23976.583333333332;2021-04-01T00:00:00+02:00
1293;Demanda real;;;22044.972222222223;2021-04-02T00:00:00+02:00
1293;Demanda real;;;22808.29861111111;2021-04-03T00:00:00+02:00
1293;Demanda real;;;21778.256944444445;2021-04-04T00:00:00+02:00
1293;Demanda real;;;23842.54861111111;2021-04-05T00:00:00+02:00
1293;Demanda real;;;26957.993055555555;2021-04-06T00:00:00+02:00
1293;Demanda real;;;28015.583333333332;2021-04-07T00:00:00+02:00
1293;Demanda real;;;28242.354166666668;2021-04-08T00:00:00+02:00
1293;Demanda real;;;28253.069444444445;2021-04-09T00:00:00+02:00
1293;Demanda real;;;25268.930555555555;2021-04-10T00:00:00+02:00
1293;Demanda real;;;23373.26388888889;2021-04-11T00:00:00+02:00
1293;Demanda real;;;27359.5;2021-04-12T00:00:00+02:00
1293;Demanda real;;;28529.95138888889;2021-04-13T00:00:00+02:00
1293;Demanda real;;;28373.069444444445;2021-04-14T00:00:00+02:00
1293;Demanda real;;;28572.444444444445;2021-04-15T00:00:00+02:00
1293;Demanda real;;;28191.17361111111;2021-04-16T00:00:00+02:00
1293;Demanda real;;;25281.715277777777;2021-04-17T00:00:00+02:00
1293;Demanda real;;;23376.4375;2021-04-18T00:00:00+02:00
1293;Demanda real;;;27709.42361111111;2021-04-19T00:00:00+02:00
1293;Demanda real;;;28223.333333333332;2021-04-20T00:00:00+02:00
1293;Demanda real;;;28229.284722222223;2021-04-21T00:00:00+02:00
1293;Demanda real;;;28342.993055555555;2021-04-22T00:00:00+02:00
1293;Demanda real;;;27167.777777777777;2021-04-23T00:00:00+02:00
1293;Demanda real;;;24596.784722222223;2021-04-24T00:00:00+02:00
1293;Demanda real;;;23290.993055555555;2021-04-25T00:00:00+02:00
1293;Demanda real;;;27399.166666666668;2021-04-26T00:00:00+02:00
1293;Demanda real;;;27954.75;2021-04-27T00:00:00+02:00
1293;Demanda real;;;27664.472222222223;2021-04-28T00:00:00+02:00
1293;Demanda real;;;27638.569444444445;2021-04-29T00:00:00+02:00
1293;Demanda real;;;27159.25;2021-04-30T00:00:00+02:00
1293;Demanda real;;;22725.340277777777;2021-05-01T00:00:00+02:00
1293;Demanda real;;;21970.847222222223;2021-05-02T00:00:00+02:00
1293;Demanda real;;;26310.07638888889;2021-05-03T00:00:00+02:00
1293;Demanda real;;;27351.395833333332;2021-05-04T00:00:00+02:00
1293;Demanda real;;;27408.847222222223;2021-05-05T00:00:00+02:00
1293;Demanda real;;;27247.98611111111;2021-05-06T00:00:00+02:00
1293;Demanda real;;;26978.118055555555;2021-05-07T00:00:00+02:00
1293;Demanda real;;;24165.4375;2021-05-08T00:00:00+02:00
